date,store,city,category,channel,units_sold,revenue_sar,returns_units,foot_traffic,csat
2025-02-06,Khobar-Rakah,Khobar,Home & Kitchen,Online,6,1314.45,0,,3.46
2025-02-06,Khobar-Rakah,Khobar,Beauty,In-Store,37,3322.79,1,532.0,4.07
2025-02-06,Khobar-Rakah,Khobar,Beauty,Online,4,375.96,0,,3.16
2025-02-06,Khobar-Rakah,Khobar,Groceries,In-Store,32,1471.93,1,532.0,3.89
2025-02-06,Khobar-Rakah,Khobar,Groceries,Online,5,210.18,0,,3.08
2025-02-07,Khobar-Rakah,Khobar,Electronics,In-Store,25,21821.85,1,630.0,4.22
2025-02-07,Khobar-Rakah,Khobar,Electronics,Online,8,6266.44,0,,3.37
2025-02-07,Khobar-Rakah,Khobar,Apparel,In-Store,46,6872.58,2,630.0,4.25
2025-02-07,Khobar-Rakah,Khobar,Apparel,Online,5,724.43,0,,3.93
2025-02-07,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,23,4896.16,1,630.0,3.89
2025-02-07,Khobar-Rakah,Khobar,Home & Kitchen,Online,5,1119.0,0,,3.8
2025-02-07,Khobar-Rakah,Khobar,Beauty,In-Store,39,3689.91,1,630.0,4.03
2025-02-07,Khobar-Rakah,Khobar,Beauty,Online,8,718.88,0,,3.66
2025-02-07,Khobar-Rakah,Khobar,Groceries,In-Store,30,1448.08,1,630.0,3.73
2025-02-07,Khobar-Rakah,Khobar,Groceries,Online,4,165.33,0,,3.28
2025-02-08,Khobar-Rakah,Khobar,Electronics,In-Store,46,35851.31,1,661.0,4.46
2025-02-08,Khobar-Rakah,Khobar,Electronics,Online,4,3672.97,0,,3.98
2025-02-08,Khobar-Rakah,Khobar,Apparel,In-Store,41,5877.64,1,661.0,4.43
2025-02-08,Khobar-Rakah,Khobar,Apparel,Online,7,981.73,0,,3.8
2025-02-08,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,27,5777.83,1,661.0,4.28
2025-02-08,Khobar-Rakah,Khobar,Home & Kitchen,Online,6,1164.97,0,,3.64
2025-02-08,Khobar-Rakah,Khobar,Beauty,In-Store,25,2254.09,1,661.0,4.33
2025-02-08,Khobar-Rakah,Khobar,Beauty,Online,6,542.05,0,,4.51
2025-02-08,Khobar-Rakah,Khobar,Groceries,In-Store,30,1403.62,0,661.0,3.54
2025-02-08,Khobar-Rakah,Khobar,Groceries,Online,7,340.07,0,,3.54
2025-02-09,Khobar-Rakah,Khobar,Electronics,In-Store,17,15374.56,0,461.0,3.97
2025-02-09,Khobar-Rakah,Khobar,Electronics,Online,3,2616.08,0,,3.6
2025-02-09,Khobar-Rakah,Khobar,Apparel,In-Store,27,3848.16,1,461.0,4.48
2025-02-09,Khobar-Rakah,Khobar,Apparel,Online,6,839.31,0,,3.57
2025-02-09,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,17,3768.29,0,461.0,3.78
2025-02-09,Khobar-Rakah,Khobar,Home & Kitchen,Online,5,1152.5,0,,3.36
2025-02-09,Khobar-Rakah,Khobar,Beauty,In-Store,20,1759.14,1,461.0,4.1
2025-02-09,Khobar-Rakah,Khobar,Beauty,Online,5,448.61,0,,3.62
2025-02-09,Khobar-Rakah,Khobar,Groceries,In-Store,28,1230.57,1,461.0,3.81
2025-02-09,Khobar-Rakah,Khobar,Groceries,Online,6,260.86,0,,3.45
2025-02-10,Khobar-Rakah,Khobar,Electronics,In-Store,17,13846.65,0,472.0,4.51
2025-02-10,Khobar-Rakah,Khobar,Electronics,Online,6,5584.94,0,,4.48
2025-02-10,Khobar-Rakah,Khobar,Apparel,In-Store,19,2822.59,0,472.0,3.8
2025-02-10,Khobar-Rakah,Khobar,Apparel,Online,6,835.31,0,,3.34
2025-02-10,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,23,5210.11,0,472.0,4.57
2025-02-10,Khobar-Rakah,Khobar,Home & Kitchen,Online,3,679.07,0,,4.06
2025-02-10,Khobar-Rakah,Khobar,Beauty,In-Store,23,2312.7,1,472.0,3.79
2025-02-10,Khobar-Rakah,Khobar,Beauty,Online,5,469.17,0,,3.52
2025-02-10,Khobar-Rakah,Khobar,Groceries,In-Store,30,1220.98,1,472.0,3.85
2025-02-10,Khobar-Rakah,Khobar,Groceries,Online,6,285.11,0,,4.08
2025-02-11,Khobar-Rakah,Khobar,Electronics,In-Store,32,27483.79,0,451.0,3.73
2025-02-11,Khobar-Rakah,Khobar,Electronics,Online,6,5223.04,0,,4.06
2025-02-11,Khobar-Rakah,Khobar,Apparel,In-Store,31,4655.51,1,451.0,3.85
2025-02-11,Khobar-Rakah,Khobar,Apparel,Online,3,397.18,0,,3.7
2025-02-11,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,21,4484.51,0,451.0,3.43
2025-02-11,Khobar-Rakah,Khobar,Home & Kitchen,Online,6,1233.26,0,,3.76
2025-02-11,Khobar-Rakah,Khobar,Beauty,In-Store,23,2024.64,0,451.0,3.91
2025-02-11,Khobar-Rakah,Khobar,Beauty,Online,4,396.04,0,,3.41
2025-02-11,Khobar-Rakah,Khobar,Groceries,In-Store,16,721.05,0,451.0,3.66
2025-02-11,Khobar-Rakah,Khobar,Groceries,Online,5,202.76,0,,3.82
2025-02-12,Khobar-Rakah,Khobar,Electronics,In-Store,18,15805.18,0,477.0,3.85
2025-02-12,Khobar-Rakah,Khobar,Electronics,Online,4,3066.4,0,,4.14
2025-02-12,Khobar-Rakah,Khobar,Apparel,In-Store,28,3619.64,1,477.0,4.27
2025-02-12,Khobar-Rakah,Khobar,Apparel,Online,4,573.97,0,,3.88
2025-02-12,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,21,4591.7,1,477.0,4.5
2025-02-12,Khobar-Rakah,Khobar,Home & Kitchen,Online,5,957.5,0,,3.75
2025-02-12,Khobar-Rakah,Khobar,Beauty,In-Store,26,2277.28,1,477.0,3.89
2025-02-12,Khobar-Rakah,Khobar,Beauty,Online,4,413.37,0,,3.21
2025-02-12,Khobar-Rakah,Khobar,Groceries,In-Store,17,726.11,0,477.0,3.93
2025-02-12,Khobar-Rakah,Khobar,Groceries,Online,3,139.43,0,,3.77
2025-02-13,Khobar-Rakah,Khobar,Electronics,In-Store,30,26961.69,0,478.0,4.32
2025-02-13,Khobar-Rakah,Khobar,Electronics,Online,4,3301.65,0,,3.85
2025-02-13,Khobar-Rakah,Khobar,Apparel,In-Store,19,2691.54,0,478.0,3.31
2025-02-13,Khobar-Rakah,Khobar,Apparel,Online,6,820.8,0,,3.39
2025-02-13,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,22,4745.0,1,478.0,3.53
2025-02-13,Khobar-Rakah,Khobar,Home & Kitchen,Online,4,789.29,0,,3.7
2025-02-13,Khobar-Rakah,Khobar,Beauty,In-Store,30,3062.99,0,478.0,4.14
2025-02-13,Khobar-Rakah,Khobar,Beauty,Online,5,442.47,0,,3.36
2025-02-13,Khobar-Rakah,Khobar,Groceries,In-Store,22,928.2,0,478.0,3.24
2025-02-13,Khobar-Rakah,Khobar,Groceries,Online,5,217.68,0,,3.47
2025-02-14,Khobar-Rakah,Khobar,Electronics,In-Store,25,21109.83,1,649.0,4.41
2025-02-14,Khobar-Rakah,Khobar,Electronics,Online,6,5061.16,0,,3.41
2025-02-14,Khobar-Rakah,Khobar,Apparel,In-Store,30,4448.77,1,649.0,4.19
2025-02-14,Khobar-Rakah,Khobar,Apparel,Online,4,562.35,0,,3.66
2025-02-14,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,39,8737.32,1,649.0,3.48
2025-02-14,Khobar-Rakah,Khobar,Home & Kitchen,Online,8,1536.97,0,,3.83
2025-02-14,Khobar-Rakah,Khobar,Beauty,In-Store,44,4436.64,2,649.0,3.91
2025-02-14,Khobar-Rakah,Khobar,Beauty,Online,6,609.94,0,,2.97
2025-02-14,Khobar-Rakah,Khobar,Groceries,In-Store,43,1971.15,1,649.0,3.45
2025-02-14,Khobar-Rakah,Khobar,Groceries,Online,6,269.2,0,,4.29
2025-02-15,Khobar-Rakah,Khobar,Electronics,In-Store,22,18804.34,1,635.0,4.34
2025-02-15,Khobar-Rakah,Khobar,Electronics,Online,9,8375.15,0,,3.98
2025-02-15,Khobar-Rakah,Khobar,Apparel,In-Store,38,5291.94,1,635.0,3.88
2025-02-15,Khobar-Rakah,Khobar,Apparel,Online,7,959.46,0,,3.6
2025-02-15,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,26,5911.4,0,635.0,4.24
2025-02-15,Khobar-Rakah,Khobar,Home & Kitchen,Online,7,1543.72,0,,3.8
2025-02-15,Khobar-Rakah,Khobar,Beauty,In-Store,21,2086.55,0,635.0,3.51
2025-02-15,Khobar-Rakah,Khobar,Beauty,Online,4,408.5,0,,3.35
2025-02-15,Khobar-Rakah,Khobar,Groceries,In-Store,27,1191.11,0,635.0,3.85
2025-02-15,Khobar-Rakah,Khobar,Groceries,Online,6,289.74,0,,2.95
2025-02-16,Khobar-Rakah,Khobar,Electronics,In-Store,30,26452.44,1,510.0,4.68
2025-02-16,Khobar-Rakah,Khobar,Electronics,Online,4,3683.27,0,,3.89
2025-02-16,Khobar-Rakah,Khobar,Apparel,In-Store,33,5008.86,1,510.0,4.64
2025-02-16,Khobar-Rakah,Khobar,Apparel,Online,6,876.55,0,,3.84
2025-02-16,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,25,5697.18,1,510.0,4.64
2025-02-16,Khobar-Rakah,Khobar,Home & Kitchen,Online,6,1207.49,0,,3.77
2025-02-16,Khobar-Rakah,Khobar,Beauty,In-Store,26,2584.79,1,510.0,3.93
2025-02-16,Khobar-Rakah,Khobar,Beauty,Online,5,508.08,0,,3.57
2025-02-16,Khobar-Rakah,Khobar,Groceries,In-Store,26,1073.4,0,510.0,3.85
2025-02-16,Khobar-Rakah,Khobar,Groceries,Online,5,234.24,0,,3.3
2025-02-17,Khobar-Rakah,Khobar,Electronics,In-Store,17,15137.39,0,475.0,3.48
2025-02-17,Khobar-Rakah,Khobar,Electronics,Online,5,3874.25,0,,3.88
2025-02-17,Khobar-Rakah,Khobar,Apparel,In-Store,33,4318.95,0,475.0,3.86
2025-02-17,Khobar-Rakah,Khobar,Apparel,Online,4,563.21,0,,3.94
2025-02-17,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,24,5144.68,1,475.0,3.82
2025-02-17,Khobar-Rakah,Khobar,Home & Kitchen,Online,4,913.34,0,,3.25
2025-02-17,Khobar-Rakah,Khobar,Beauty,In-Store,17,1688.11,0,475.0,3.59
2025-02-17,Khobar-Rakah,Khobar,Beauty,Online,5,505.35,0,,4.25
2025-02-17,Khobar-Rakah,Khobar,Groceries,In-Store,23,1006.49,0,475.0,4.39
2025-02-17,Khobar-Rakah,Khobar,Groceries,Online,6,272.55,0,,3.74
2025-02-18,Khobar-Rakah,Khobar,Electronics,In-Store,28,22105.29,0,452.0,4.68
2025-02-18,Khobar-Rakah,Khobar,Electronics,Online,3,2618.8,0,,3.62
2025-02-18,Khobar-Rakah,Khobar,Apparel,In-Store,15,1984.29,0,452.0,4.48
2025-02-18,Khobar-Rakah,Khobar,Apparel,Online,5,715.04,0,,4.34
2025-02-18,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,17,3810.37,0,452.0,3.7
2025-02-18,Khobar-Rakah,Khobar,Home & Kitchen,Online,3,635.98,0,,3.79
2025-02-18,Khobar-Rakah,Khobar,Beauty,In-Store,17,1645.01,0,452.0,4.29
2025-02-18,Khobar-Rakah,Khobar,Beauty,Online,3,288.53,0,,3.71
2025-02-18,Khobar-Rakah,Khobar,Groceries,In-Store,22,996.92,1,452.0,5.0
2025-02-18,Khobar-Rakah,Khobar,Groceries,Online,5,236.79,0,,3.54
2025-02-19,Khobar-Rakah,Khobar,Electronics,In-Store,30,27422.88,0,474.0,3.65
2025-02-19,Khobar-Rakah,Khobar,Electronics,Online,3,2463.42,0,,3.59
2025-02-19,Khobar-Rakah,Khobar,Apparel,In-Store,17,2387.13,0,474.0,3.59
2025-02-19,Khobar-Rakah,Khobar,Apparel,Online,6,841.98,0,,3.86
2025-02-19,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,33,6608.16,1,474.0,3.54
2025-02-19,Khobar-Rakah,Khobar,Home & Kitchen,Online,3,665.46,0,,4.01
2025-02-19,Khobar-Rakah,Khobar,Beauty,In-Store,18,1789.41,0,474.0,3.85
2025-02-19,Khobar-Rakah,Khobar,Beauty,Online,6,536.91,0,,2.9
2025-02-19,Khobar-Rakah,Khobar,Groceries,In-Store,30,1391.65,1,474.0,4.55
2025-02-19,Khobar-Rakah,Khobar,Groceries,Online,3,124.27,0,,3.37
2025-02-20,Khobar-Rakah,Khobar,Electronics,In-Store,31,24366.78,1,485.0,3.79
2025-02-20,Khobar-Rakah,Khobar,Electronics,Online,4,3394.05,0,,3.74
2025-02-20,Khobar-Rakah,Khobar,Apparel,In-Store,16,2065.65,0,485.0,3.91
2025-02-20,Khobar-Rakah,Khobar,Apparel,Online,4,533.9,0,,3.71
2025-02-20,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,28,6162.34,1,485.0,3.85
2025-02-20,Khobar-Rakah,Khobar,Home & Kitchen,Online,4,821.1,0,,4.03
2025-02-20,Khobar-Rakah,Khobar,Beauty,In-Store,31,2662.27,1,485.0,4.42
2025-02-20,Khobar-Rakah,Khobar,Beauty,Online,6,605.21,0,,4.38
2025-02-20,Khobar-Rakah,Khobar,Groceries,In-Store,35,1424.15,0,485.0,3.84
2025-02-20,Khobar-Rakah,Khobar,Groceries,Online,5,243.56,0,,3.73
2025-02-21,Khobar-Rakah,Khobar,Electronics,In-Store,39,35968.51,1,627.0,4.68
2025-02-21,Khobar-Rakah,Khobar,Electronics,Online,6,4977.9,0,,3.6
2025-02-21,Khobar-Rakah,Khobar,Apparel,In-Store,28,3546.58,0,627.0,3.94
2025-02-21,Khobar-Rakah,Khobar,Apparel,Online,6,783.59,0,,3.56
2025-02-21,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,35,6615.11,1,627.0,3.74
2025-02-21,Khobar-Rakah,Khobar,Home & Kitchen,Online,6,1302.29,0,,3.16
2025-02-21,Khobar-Rakah,Khobar,Beauty,In-Store,41,4019.45,1,627.0,4.3
2025-02-21,Khobar-Rakah,Khobar,Beauty,Online,6,538.74,0,,3.8
2025-02-21,Khobar-Rakah,Khobar,Groceries,In-Store,21,949.38,1,627.0,4.48
2025-02-21,Khobar-Rakah,Khobar,Groceries,Online,8,345.62,0,,3.31
2025-02-22,Khobar-Rakah,Khobar,Electronics,In-Store,46,42382.11,1,620.0,3.68
2025-02-22,Khobar-Rakah,Khobar,Electronics,Online,5,4570.49,0,,3.58
2025-02-22,Khobar-Rakah,Khobar,Apparel,In-Store,27,3419.4,1,620.0,4.31
2025-02-22,Khobar-Rakah,Khobar,Apparel,Online,9,1134.5,0,,4.07
2025-02-22,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,36,7671.12,0,620.0,4.71
2025-02-22,Khobar-Rakah,Khobar,Home & Kitchen,Online,7,1509.64,0,,3.99
2025-02-22,Khobar-Rakah,Khobar,Beauty,In-Store,29,2831.38,1,620.0,4.75
2025-02-22,Khobar-Rakah,Khobar,Beauty,Online,6,562.63,0,,2.82
2025-02-22,Khobar-Rakah,Khobar,Groceries,In-Store,41,2009.21,1,620.0,3.75
2025-02-22,Khobar-Rakah,Khobar,Groceries,Online,8,355.48,0,,3.84
2025-02-23,Khobar-Rakah,Khobar,Electronics,In-Store,35,27954.06,2,483.0,4.43
2025-02-23,Khobar-Rakah,Khobar,Electronics,Online,3,2365.62,0,,3.67
2025-02-23,Khobar-Rakah,Khobar,Apparel,In-Store,25,3237.74,1,483.0,3.68
2025-02-23,Khobar-Rakah,Khobar,Apparel,Online,6,761.62,0,,3.3
2025-02-23,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,28,5922.13,1,483.0,3.85
2025-02-23,Khobar-Rakah,Khobar,Home & Kitchen,Online,5,1116.27,0,,3.72
2025-02-23,Khobar-Rakah,Khobar,Beauty,In-Store,25,2200.99,1,483.0,3.78
2025-02-23,Khobar-Rakah,Khobar,Beauty,Online,5,450.65,0,,3.34
2025-02-23,Khobar-Rakah,Khobar,Groceries,In-Store,30,1407.22,1,483.0,4.44
2025-02-23,Khobar-Rakah,Khobar,Groceries,Online,4,177.53,0,,4.05
2025-02-24,Khobar-Rakah,Khobar,Electronics,In-Store,17,15498.42,0,465.0,4.89
2025-02-24,Khobar-Rakah,Khobar,Electronics,Online,4,3519.85,0,,3.48
2025-02-24,Khobar-Rakah,Khobar,Apparel,In-Store,25,3498.42,0,465.0,4.57
2025-02-24,Khobar-Rakah,Khobar,Apparel,Online,4,566.67,0,,3.97
2025-02-24,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,24,4835.93,0,465.0,3.98
2025-02-24,Khobar-Rakah,Khobar,Home & Kitchen,Online,6,1145.1,0,,4.01
2025-02-24,Khobar-Rakah,Khobar,Beauty,In-Store,18,1848.32,0,465.0,3.56
2025-02-24,Khobar-Rakah,Khobar,Beauty,Online,4,393.34,0,,3.7
2025-02-24,Khobar-Rakah,Khobar,Groceries,In-Store,18,762.27,1,465.0,4.28
2025-02-24,Khobar-Rakah,Khobar,Groceries,Online,5,217.17,0,,4.18
2025-02-25,Khobar-Rakah,Khobar,Electronics,In-Store,19,17201.77,0,454.0,4.32
2025-02-25,Khobar-Rakah,Khobar,Electronics,Online,5,4573.32,0,,3.37
2025-02-25,Khobar-Rakah,Khobar,Apparel,In-Store,26,3640.24,1,454.0,4.2
2025-02-25,Khobar-Rakah,Khobar,Apparel,Online,4,550.49,0,,3.39
2025-02-25,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,32,7010.61,1,454.0,4.7
2025-02-25,Khobar-Rakah,Khobar,Home & Kitchen,Online,6,1298.33,0,,3.8
2025-02-25,Khobar-Rakah,Khobar,Beauty,In-Store,25,2448.38,0,454.0,4.18
2025-02-25,Khobar-Rakah,Khobar,Beauty,Online,4,414.7,0,,3.92
2025-02-25,Khobar-Rakah,Khobar,Groceries,In-Store,17,760.42,0,454.0,4.33
2025-02-25,Khobar-Rakah,Khobar,Groceries,Online,5,203.94,0,,2.9
2025-02-26,Khobar-Rakah,Khobar,Electronics,In-Store,24,19196.23,0,493.0,4.34
2025-02-26,Khobar-Rakah,Khobar,Electronics,Online,7,6309.22,0,,3.08
2025-02-26,Khobar-Rakah,Khobar,Apparel,In-Store,36,5236.5,2,493.0,4.02
2025-02-26,Khobar-Rakah,Khobar,Apparel,Online,4,584.82,0,,4.0
2025-02-26,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,34,6624.51,1,493.0,3.91
2025-02-26,Khobar-Rakah,Khobar,Home & Kitchen,Online,3,573.47,0,,4.18
2025-02-26,Khobar-Rakah,Khobar,Beauty,In-Store,23,2378.03,1,493.0,4.16
2025-02-26,Khobar-Rakah,Khobar,Beauty,Online,7,624.66,0,,3.82
2025-02-26,Khobar-Rakah,Khobar,Groceries,In-Store,18,855.18,1,493.0,4.52
2025-02-26,Khobar-Rakah,Khobar,Groceries,Online,7,284.57,0,,3.63
2025-02-27,Khobar-Rakah,Khobar,Electronics,In-Store,17,15162.7,0,453.0,4.05
2025-02-27,Khobar-Rakah,Khobar,Electronics,Online,3,2645.26,0,,3.31
2025-02-27,Khobar-Rakah,Khobar,Apparel,In-Store,17,2519.59,0,453.0,4.98
2025-02-27,Khobar-Rakah,Khobar,Apparel,Online,3,442.71,0,,3.43
2025-02-27,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,21,4522.67,1,453.0,4.08
2025-02-27,Khobar-Rakah,Khobar,Home & Kitchen,Online,3,582.5,0,,3.68
2025-02-27,Khobar-Rakah,Khobar,Beauty,In-Store,23,1998.35,1,453.0,4.23
2025-02-27,Khobar-Rakah,Khobar,Beauty,Online,3,302.9,0,,3.49
2025-02-27,Khobar-Rakah,Khobar,Groceries,In-Store,22,972.84,0,453.0,3.96
2025-02-27,Khobar-Rakah,Khobar,Groceries,Online,6,249.34,0,,3.5
2025-02-28,Khobar-Rakah,Khobar,Electronics,In-Store,42,34607.03,2,671.0,4.28
2025-02-28,Khobar-Rakah,Khobar,Electronics,Online,7,5983.94,0,,3.31
2025-02-28,Khobar-Rakah,Khobar,Apparel,In-Store,49,7418.6,2,671.0,4.22
2025-02-28,Khobar-Rakah,Khobar,Apparel,Online,10,1322.91,0,,4.14
2025-02-28,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,26,5983.43,0,671.0,4.49
2025-02-28,Khobar-Rakah,Khobar,Home & Kitchen,Online,4,898.45,0,,3.84
2025-02-28,Khobar-Rakah,Khobar,Beauty,In-Store,24,2392.49,0,671.0,4.73
2025-02-28,Khobar-Rakah,Khobar,Beauty,Online,6,534.78,0,,3.27
2025-02-28,Khobar-Rakah,Khobar,Groceries,In-Store,50,2297.66,2,671.0,4.49
2025-02-28,Khobar-Rakah,Khobar,Groceries,Online,6,283.83,0,,3.32
2025-03-01,Khobar-Rakah,Khobar,Electronics,In-Store,24,20658.15,0,703.0,3.42
2025-03-01,Khobar-Rakah,Khobar,Electronics,Online,9,7912.14,1,,3.43
2025-03-01,Khobar-Rakah,Khobar,Apparel,In-Store,39,5192.29,2,703.0,4.96
2025-03-01,Khobar-Rakah,Khobar,Apparel,Online,8,1184.5,0,,4.36
2025-03-01,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,52,10396.33,1,703.0,3.11
2025-03-01,Khobar-Rakah,Khobar,Home & Kitchen,Online,10,2205.53,1,,3.49
2025-03-01,Khobar-Rakah,Khobar,Beauty,In-Store,39,3471.0,2,703.0,4.05
2025-03-01,Khobar-Rakah,Khobar,Beauty,Online,8,766.58,0,,3.8
2025-03-01,Khobar-Rakah,Khobar,Groceries,In-Store,30,1427.9,1,703.0,4.26
2025-03-01,Khobar-Rakah,Khobar,Groceries,Online,10,491.24,0,,3.71
2025-03-02,Khobar-Rakah,Khobar,Electronics,In-Store,20,15904.33,0,443.0,3.44
2025-03-02,Khobar-Rakah,Khobar,Electronics,Online,3,2442.7,0,,3.58
2025-03-02,Khobar-Rakah,Khobar,Apparel,In-Store,25,3632.42,0,443.0,3.81
2025-03-02,Khobar-Rakah,Khobar,Apparel,Online,4,599.55,0,,3.38
2025-03-02,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,29,6693.66,1,443.0,4.27
2025-03-02,Khobar-Rakah,Khobar,Home & Kitchen,Online,4,916.62,0,,4.04
2025-03-02,Khobar-Rakah,Khobar,Beauty,In-Store,19,1900.45,0,443.0,3.25
2025-03-02,Khobar-Rakah,Khobar,Beauty,Online,5,520.05,0,,3.5
2025-03-02,Khobar-Rakah,Khobar,Groceries,In-Store,17,733.55,0,443.0,4.17
2025-03-02,Khobar-Rakah,Khobar,Groceries,Online,4,186.61,0,,3.25
2025-03-03,Khobar-Rakah,Khobar,Electronics,In-Store,35,32551.23,1,504.0,4.66
2025-03-03,Khobar-Rakah,Khobar,Electronics,Online,4,3482.08,0,,3.28
2025-03-03,Khobar-Rakah,Khobar,Apparel,In-Store,18,2510.29,0,504.0,3.77
2025-03-03,Khobar-Rakah,Khobar,Apparel,Online,5,646.35,0,,4.19
2025-03-03,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,22,4776.96,0,504.0,4.29
2025-03-03,Khobar-Rakah,Khobar,Home & Kitchen,Online,3,585.37,0,,3.82
2025-03-03,Khobar-Rakah,Khobar,Beauty,In-Store,22,2215.64,0,504.0,4.44
2025-03-03,Khobar-Rakah,Khobar,Beauty,Online,4,390.16,0,,4.11
2025-03-03,Khobar-Rakah,Khobar,Groceries,In-Store,33,1630.32,1,504.0,4.21
2025-03-03,Khobar-Rakah,Khobar,Groceries,Online,3,143.37,0,,3.12
2025-03-04,Khobar-Rakah,Khobar,Electronics,In-Store,21,18963.56,0,474.0,3.66
2025-03-04,Khobar-Rakah,Khobar,Electronics,Online,5,4038.25,0,,3.35
2025-03-04,Khobar-Rakah,Khobar,Apparel,In-Store,18,2406.12,0,474.0,4.47
2025-03-04,Khobar-Rakah,Khobar,Apparel,Online,5,634.39,0,,3.24
2025-03-04,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,17,3403.14,0,474.0,3.23
2025-03-04,Khobar-Rakah,Khobar,Home & Kitchen,Online,4,853.03,0,,3.42
2025-03-04,Khobar-Rakah,Khobar,Beauty,In-Store,17,1654.62,0,474.0,4.06
2025-03-04,Khobar-Rakah,Khobar,Beauty,Online,7,631.34,0,,3.66
2025-03-04,Khobar-Rakah,Khobar,Groceries,In-Store,35,1581.68,0,474.0,4.69
2025-03-04,Khobar-Rakah,Khobar,Groceries,Online,4,182.62,0,,4.11
2025-03-05,Khobar-Rakah,Khobar,Electronics,In-Store,33,26025.61,0,455.0,4.27
2025-03-05,Khobar-Rakah,Khobar,Electronics,Online,3,2670.46,0,,4.2
2025-03-05,Khobar-Rakah,Khobar,Apparel,In-Store,28,4252.97,0,455.0,3.21
2025-03-05,Khobar-Rakah,Khobar,Apparel,Online,3,425.88,0,,2.92
2025-03-05,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,18,3910.87,0,455.0,3.76
2025-03-05,Khobar-Rakah,Khobar,Home & Kitchen,Online,5,1083.65,0,,3.46
2025-03-05,Khobar-Rakah,Khobar,Beauty,In-Store,18,1575.68,1,455.0,4.02
2025-03-05,Khobar-Rakah,Khobar,Beauty,Online,5,517.17,0,,3.34
2025-03-05,Khobar-Rakah,Khobar,Groceries,In-Store,19,918.07,0,455.0,3.37
2025-03-05,Khobar-Rakah,Khobar,Groceries,Online,5,221.54,0,,3.66
2025-03-06,Khobar-Rakah,Khobar,Electronics,In-Store,20,16732.47,0,480.0,4.57
2025-03-06,Khobar-Rakah,Khobar,Electronics,Online,6,4974.63,0,,3.36
2025-03-06,Khobar-Rakah,Khobar,Apparel,In-Store,27,3860.46,1,480.0,4.65
2025-03-06,Khobar-Rakah,Khobar,Apparel,Online,6,819.57,0,,3.33
2025-03-06,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,16,3225.65,0,480.0,3.83
2025-03-06,Khobar-Rakah,Khobar,Home & Kitchen,Online,5,1039.28,0,,4.48
2025-03-06,Khobar-Rakah,Khobar,Beauty,In-Store,25,2431.69,1,480.0,4.19
2025-03-06,Khobar-Rakah,Khobar,Beauty,Online,4,388.26,0,,3.79
2025-03-06,Khobar-Rakah,Khobar,Groceries,In-Store,22,963.29,1,480.0,4.08
2025-03-06,Khobar-Rakah,Khobar,Groceries,Online,5,230.91,0,,3.52
2025-03-07,Khobar-Rakah,Khobar,Electronics,In-Store,46,38185.36,2,648.0,3.84
2025-03-07,Khobar-Rakah,Khobar,Electronics,Online,8,6201.25,0,,3.92
2025-03-07,Khobar-Rakah,Khobar,Apparel,In-Store,28,4129.67,1,648.0,4.11
2025-03-07,Khobar-Rakah,Khobar,Apparel,Online,5,699.26,0,,3.48
2025-03-07,Khobar-Rakah,Khobar,Home & Kitchen,In-Store,36,7951.12,0,648.0,3.91
2025-03-07,Khobar-Rakah,Khobar,Home & Kitchen,Online,8,1779.12,0,,3.09
2025-03-07,Khobar-Rakah,Khobar,Beauty,In-Store,37,3208.93,1,648.0,4.26
2025-03-07,Khobar-Rakah,Khobar,Beauty,Online,5,476.28,0,,3.25
2025-03-07,Khobar-Rakah,Khobar,Groceries,In-Store,45,1870.99,2,648.0,4.48
2025-03-07,Khobar-Rakah,Khobar,Groceries,Online,7,285.62,0,,3.72
2025-03-08,Khobar-Rakah,Khobar,Electronics,In-Store,23,19031.69,1,667.0,3.64
2025-03-08,Khobar-Rakah,Khobar,Electronics,Online,8,7416.83,0,,4.37
